Recency,Frequency,Monetary,Segment_Label,R_Next_3Months,Churn
11,11,3212.1233631387977,2,1,2
15,6,1858.380517659311,3,1,2
32,8,1316.9775789978896,3,1,2
8,10,2676.096652935914,2,1,2
16,8,2257.813665048662,3,1,2
4,14,3795.896848014374,2,1,2
37,7,2166.423125219278,3,0,0
77,4,1387.086867098066,3,1,2
15,17,4182.68324206491,1,1,2
17,6,1961.6585445045755,3,1,2
19,9,3349.768793354298,2,1,2
111,15,3884.3325993926283,2,1,1
44,15,4662.11290877825,1,1,2
54,5,1486.832713224148,3,1,2
0,7,1378.090811747436,3,1,2
9,5,1506.3234266182226,3,1,2
4,17,5418.44535700391,4,1,2
0,2,300.20455172586196,3,1,2
91,5,1715.217359903909,3,0,3
20,4,1127.81104022239,3,1,2
11,12,3319.4152525958775,2,1,2
7,12,3530.8204255419423,2,1,2
3,15,4485.854352206977,2,1,2
74,9,2593.7472268137917,3,1,2
93,8,2374.7525560259305,3,1,1
20,7,2078.475777374582,3,0,0
20,5,1443.2710115444618,3,1,2
22,6,1117.248231962602,3,1,2
46,5,1015.8517757790518,3,0,0
1,11,3019.362579870901,2,1,2
3,15,3518.072587112234,2,1,2
159,4,1046.616959863034,0,1,1
3,3,1056.16338633695,3,0,0
1,13,3507.5828750614564,2,1,2
44,5,1596.06442758594,3,0,0
30,2,669.598741016335,3,0,0
27,10,2875.2303997506747,2,0,0
1,6,1281.291608815044,3,1,2
58,2,671.862849159138,0,0,0
27,9,1599.6141134963257,3,1,2
14,8,1534.92997492113,3,1,2
49,14,3940.8271080847403,2,1,2
1,9,2934.069266297319,2,1,2
161,2,534.195981687066,0,0,3
27,9,2155.1064892780237,3,1,2
19,12,3171.472676538218,2,0,0
6,16,4541.142662212893,4,1,2
14,8,1918.5908749956434,3,0,0
1,12,2964.3466995011045,2,1,2
7,9,1631.6977109612696,3,1,2
32,17,4535.85929852463,4,1,2
54,4,1308.1576548791459,3,0,0
73,7,1640.565620572821,3,1,2
2,15,3927.360240400413,2,1,2
24,10,2661.8628030632817,2,1,2
5,10,2097.4741096678886,3,1,2
92,2,348.056100309558,0,1,1
111,6,1922.897901516403,3,1,1
21,7,2501.5547817923048,2,1,2
12,9,2038.6137790968348,3,1,2
6,3,828.215406366692,3,1,2
43,11,3024.2939995266815,2,1,2
44,5,1382.318655060752,3,1,2
48,10,3003.226260032076,3,1,2
136,2,470.77106054930096,0,1,1
15,3,853.040903974681,3,1,2
11,13,2526.855358582981,2,1,2
2,12,3035.8698189185043,2,1,2
20,9,2304.7281189327014,3,1,2
3,9,2126.2619163930112,3,1,2
16,12,2658.97931382349,2,1,2
40,3,948.475719682735,0,1,2
170,3,581.5999831080219,0,1,1
171,1,391.745066284604,0,1,1
71,3,1015.715429634034,3,1,2
168,3,954.630070461401,0,1,1
54,1,103.720673569068,0,0,0
14,13,3543.3659176997794,2,1,2
161,1,188.145485703965,0,0,3
35,11,3170.966323530425,2,1,2
15,7,1916.248637418839,3,1,2
14,7,2082.995724834208,3,1,2
6,11,3871.192655489427,2,1,2
10,10,3030.0686362918595,2,1,2
34,2,576.668659503591,0,1,2
6,15,4135.107379169219,2,1,2
31,13,2671.7147810224383,2,0,0
40,2,642.657207996195,0,1,2
3,15,3801.8795437384283,2,1,2
55,13,4571.0337139319645,1,1,2
4,9,2084.8523036373126,3,1,2
6,9,2408.479683951351,3,1,2
34,16,4198.477829588995,1,1,2
25,6,1155.6493241417938,3,1,2
129,3,999.574849720183,0,1,1
10,2,973.389722807831,3,1,2
4,14,3458.042130734355,2,1,2
190,1,373.228911464669,0,1,1
0,10,2479.731654094276,3,1,2
12,13,3626.861100601612,2,1,2
67,7,2105.280990179471,3,1,2
54,7,1362.309597953075,3,1,2
9,6,1334.0934600069904,3,1,2
22,6,1560.523456310865,3,1,2
172,1,141.27982563399,0,1,1
1,6,2063.3903466413512,3,1,2
9,15,3434.188616402292,2,1,2
41,11,3536.807139991322,2,1,2
38,3,682.7092758236158,0,1,2
70,4,948.680958530279,0,0,0
4,6,1778.869517135837,3,1,2
24,7,1484.8038739533522,3,1,2
38,12,3250.057637853115,2,1,2
183,1,455.358903087968,0,0,3
167,1,436.308556819836,0,1,1
138,3,818.476107608398,0,1,1
37,12,3792.145517916311,2,1,2
12,14,4481.664168574146,2,1,2
51,9,2159.2977255192877,3,1,2
85,5,1499.0035997863708,3,1,2
13,9,2000.6533016845024,3,1,2
4,12,2669.6040902354794,2,1,2
1,13,4306.527182296721,2,1,2
32,13,3859.650383741036,2,1,2
5,12,3902.525281819862,2,1,2
35,2,279.007927307556,0,1,2
33,2,355.04305240082397,0,0,0
48,5,1618.9142746339019,3,1,2
156,2,552.18392959048,0,1,1
17,9,2369.304404640026,3,1,2
44,8,1596.242898090831,3,1,2
22,9,2433.6662226593867,3,1,2
25,16,4487.394789958753,1,1,2
7,9,3343.232971884274,2,1,2
20,16,4280.179995776746,1,1,2
52,3,378.8209361452394,0,0,0
11,10,2679.4853667911148,2,1,2
7,12,3487.8807109164713,2,1,2
15,3,786.9155565704098,3,0,0
59,9,2617.320972080076,3,1,2
2,1,134.968259650814,3,1,2
32,3,958.6685731039069,0,1,2
5,11,2334.7950602631745,3,1,2
13,1,356.478281176143,3,1,2
61,6,1552.107271442157,3,1,2
79,2,965.2902193876271,0,1,2
24,11,2841.794509560686,2,1,2
0,4,1215.476636304561,3,1,2
24,12,3769.3020382243058,2,1,2
1,13,3071.33127203151,2,1,2
67,14,3135.7819097963334,2,1,2
54,3,893.664253150158,0,1,2
2,11,3798.515256219336,2,1,2
37,7,1982.5342136167878,3,1,2
30,10,2409.6054436022187,3,1,2
22,2,622.101382268029,3,1,2
28,11,3354.001500138849,2,1,2
19,12,3392.6817409910145,2,1,2
8,7,1994.9486536077688,3,1,2
37,12,2688.763596967435,2,1,2
41,4,1661.430574350819,3,1,2
55,9,2580.850053831684,3,1,2
87,6,1942.7395606740502,3,1,2
76,1,229.959332731675,0,1,2
55,5,1466.458068624515,3,0,0
38,13,3930.177950360388,2,1,2
17,16,4121.789325504436,1,1,2
6,15,4167.599031861689,2,1,2
36,7,1356.01321701674,3,1,2
14,6,1796.4177961552898,3,1,2
22,7,2189.459303117515,3,1,2
21,9,3159.620765044587,2,1,2
30,14,3219.162669408038,2,1,2
12,9,2658.495902661563,2,1,2
44,2,558.471395026911,0,1,2
89,5,1393.583325703014,3,0,0
17,4,1141.112273074491,3,1,2
10,8,2190.2294394147357,3,1,2
2,6,1438.4044782032686,3,1,2
145,1,217.263931650822,0,0,3
69,5,1382.5599900299426,3,1,2
24,11,2791.009373992829,2,1,2
34,4,1319.354621808603,3,1,2
126,3,1031.457652201876,3,1,1
118,3,865.844331856979,0,0,3
54,8,2249.5686101560777,3,1,2
2,10,3709.640936329539,2,0,0
6,13,4048.315649800961,2,1,2
2,9,2369.4191575942486,3,1,2
50,7,2304.23587032709,3,1,2
1,13,3923.133386194964,2,1,2
26,5,1744.7701654173889,3,1,2
22,13,2298.3794985199447,3,1,2
25,5,1518.024294402561,3,1,2
2,1,470.854161170508,3,0,0
27,11,3013.270918305775,2,1,2
2,6,1230.2910293152104,3,1,2
6,9,2726.2978611233493,2,1,2
28,4,990.620141410969,3,1,2
16,15,3625.089397190486,2,1,2
16,13,3311.7333713763333,2,1,2
118,1,475.285792504212,0,0,3
3,15,3824.1539870987435,2,1,2
94,5,1337.9834799534501,3,1,1
9,9,2049.2455376063317,3,1,2
10,6,2128.791785256205,3,1,2
96,5,1019.1873118502335,3,1,1
0,14,3524.396264251228,2,1,2
23,9,2357.0819973974762,3,1,2
29,9,2919.000354161691,2,1,2
77,4,968.58646493596,0,1,2
56,6,1586.697129997786,3,1,2
25,11,3011.8514305440863,2,1,2
9,10,2742.7291366625523,2,1,2
33,15,3500.2704588294037,2,1,2
15,14,4090.705943250482,2,1,2
33,13,3227.892485814749,2,1,2
35,14,4515.267537464269,1,1,2
5,11,3145.6800322446156,2,1,2
0,14,4368.691484463349,2,1,2
163,1,356.849063541109,0,0,3
4,16,4163.6232827265185,1,1,2
4,12,3083.857513217249,2,1,2
2,16,4234.352550619453,1,1,2
1,12,3866.471066862829,2,1,2
29,11,2721.413071532113,2,1,2
46,1,278.009744822195,0,1,2
22,6,1791.957978490409,3,1,2
0,10,1926.7052030608547,3,1,2
35,4,1163.585000498108,3,1,2
68,7,2249.617159705975,3,1,2
58,11,3212.823164822857,2,1,2
25,5,1559.0969433703622,3,1,2
30,2,409.88056861511797,3,1,2
10,7,2258.7099606318056,3,1,2
55,9,2116.886596749045,3,0,0
154,1,226.911194200581,0,0,3
2,8,2056.458721379486,3,1,2
16,8,1959.8271853443423,3,1,2
54,1,89.2017488484477,0,1,2
6,5,971.434087440435,3,1,2
50,13,3745.4646298476955,2,1,2
3,6,1329.240302801483,3,0,0
23,2,755.635240952002,3,1,2
8,12,2840.9321819987595,2,1,2
36,1,488.034827843401,0,0,0
93,4,884.3424016915939,0,1,1
19,5,1256.494048568152,3,1,2
1,6,2111.0209957464854,3,1,2
26,11,2837.3655829820023,2,1,2
15,15,4284.1434181282475,2,1,2
150,1,333.605004890073,0,1,1
15,4,908.0317062825102,3,1,2
34,6,1384.1927820095214,3,1,2
25,10,2705.43046062354,2,1,2
3,4,704.5657328277359,3,1,2
34,5,1434.6098273969735,3,0,0
80,9,3153.8379889785892,3,1,2
48,8,2351.478096699051,3,1,2
5,6,2131.319355031177,3,0,0
41,8,1944.897420729592,3,0,0
98,2,739.26658096305,0,1,1
54,13,3877.5399715119,2,1,2
69,1,94.4864663300131,0,1,2
40,2,769.631525428217,0,0,0
42,4,1083.8222671538902,3,1,2
89,1,124.265279886792,0,0,0
48,8,2045.664306904244,3,1,2
117,3,975.528691636076,0,1,1
70,4,612.36101094756,0,1,2
0,12,3222.8093459869533,2,1,2
1,8,2594.975631280677,2,1,2
22,5,1207.4249427976374,3,1,2
10,15,3480.5135299229173,2,1,2
24,11,2751.1625745119004,2,1,2
159,3,992.2939115411259,0,0,3
54,7,1805.9972592063082,3,1,2
6,11,2864.049312645343,2,1,2
36,6,1372.449173854697,3,1,2
15,12,2236.9843632064817,3,1,2
48,16,3873.247203830062,1,1,2
0,16,4761.397340604833,4,1,2
10,4,1309.920258286219,3,1,2
30,14,2965.7211060931068,2,1,2
15,7,2899.488117956041,2,1,2
72,10,3433.745189602907,3,1,2
0,9,1364.1261676399363,3,1,2
29,8,2081.804510844147,3,1,2
7,8,2154.4117036061502,3,1,2
88,4,1399.015942639113,3,0,0
9,10,3193.594207775393,2,1,2
21,12,3769.9755523527906,2,1,2
0,11,2801.2051702507383,2,1,2
56,5,1821.336045665065,3,1,2
11,2,495.7930154189254,3,0,0
23,13,4564.379892116521,1,1,2
1,7,1966.991509374751,3,0,0
15,8,2082.0321608119643,3,1,2
28,6,1893.1216885025856,3,0,0
26,11,2804.130145220351,2,1,2
11,12,3152.5828791285485,2,1,2
11,5,1380.102614986172,3,0,0
6,8,1800.974738480286,3,1,2
17,15,4549.162778827166,1,1,2
22,5,1558.136969140956,3,0,0
9,13,4343.652826069408,2,1,2
177,5,1181.5116350671535,0,1,1
5,4,1400.776556664479,3,0,0
178,7,1581.0739601614082,3,1,1
55,3,667.5413544375342,0,1,2
1,11,3652.5557724624846,2,1,2
38,2,662.499925195467,0,1,2
16,5,1281.0180432562568,3,1,2
5,13,3682.0633699808404,2,1,2
27,11,2455.308159021517,3,1,2
18,4,1251.376231326108,3,0,0
2,11,2814.075504693879,2,1,2
2,10,2389.846732960271,3,1,2
7,14,4027.913713759365,2,1,2
44,1,80.3731873742275,0,0,0
19,4,1090.334284508031,3,1,2
11,11,2801.281136448772,2,1,2
60,1,350.434024117811,0,1,2
69,4,863.276551648041,0,1,2
47,6,1807.6782829622728,3,0,0
36,3,435.4923555598225,0,1,2
43,2,479.288509769702,0,0,0
3,4,909.405677850951,3,1,2
18,8,2422.849124635121,3,1,2
6,12,3602.049613361855,2,1,2
21,16,3507.6179826395614,1,1,2
15,2,829.89410989528,3,1,2
30,12,3324.4054179091668,2,1,2
56,2,371.1251330559549,0,1,2
41,5,879.896274075032,0,1,2
112,6,2175.519320919187,3,0,3
65,5,1532.9084254510472,3,0,0
5,11,3626.984671440788,2,1,2
170,1,361.290926778408,0,0,3
15,3,541.3515856422609,3,1,2
180,1,219.295964464966,0,0,3
39,4,1607.882812871125,3,1,2
27,12,4457.517160590486,2,1,2
15,13,3000.4041136338797,2,0,0
89,3,703.3282428190666,0,1,2
37,12,2994.8023659880982,2,1,2
128,3,565.3365671446152,0,0,3
23,11,3569.0971836956414,2,1,2
39,9,2830.796468864285,3,1,2
68,5,1116.910975153773,3,1,2
7,8,2578.61962484565,2,1,2
32,13,2859.0966292350454,2,1,2
12,6,1824.983665766398,3,1,2
25,14,4559.765232551147,1,1,2
24,10,2599.0585986885503,2,1,2
15,9,2290.6974228408976,3,1,2
23,8,2340.835111251055,3,1,2
112,12,2233.3420245796033,3,1,1
14,14,4085.2981858221633,2,1,2
64,10,3161.327497276697,3,1,2
7,2,744.30092127454,3,0,0
8,12,3702.477083578936,2,1,2
38,14,3753.718709721412,2,1,2
17,11,3235.9782789508768,2,1,2
72,6,1417.565454309806,3,0,0
10,8,2377.091909840008,3,1,2
128,2,777.888046269677,0,0,3
51,8,2580.736494551402,3,1,2
3,12,2651.838035437269,2,1,2
27,3,723.6453492034971,3,1,2
21,14,2643.2165863889754,2,1,2
25,11,3455.8829748993853,2,0,0
16,2,798.9619418447539,3,0,0
8,13,4209.902379374107,2,1,2
25,5,1209.488987758308,3,1,2
14,10,3072.882814922989,2,1,2
131,4,917.8623165075874,0,1,1
87,7,1852.292894553704,3,1,2
50,3,948.5057858192996,0,1,2
10,8,2636.075746008742,2,1,2
126,3,1077.174498499081,3,1,1
139,1,211.701725058762,0,1,1
20,6,1901.370878116171,3,1,2
111,5,1334.6026248194653,3,0,3
75,7,1849.0677658209306,3,1,2
155,1,68.707358988263,0,0,3
92,2,261.3082387595307,0,0,3
102,4,1224.707007405844,3,1,1
76,8,2067.0990044775453,3,1,2
26,6,1599.2708317086438,3,0,0
15,12,3777.254953931837,2,1,2
130,4,1661.716859086807,3,1,1
33,6,1660.9280460765358,3,1,2
17,9,2870.8116656808897,2,1,2
29,16,4691.878261825305,4,1,2
58,7,2218.9659456401687,3,1,2
53,5,1730.9225434011541,3,1,2
114,1,281.865965568271,0,1,1
103,4,501.2492074310101,0,0,3
13,10,2689.181647932614,2,1,2
5,8,2353.523237359926,3,1,2
5,9,2665.6850140646934,2,1,2
7,12,3478.4247475986554,2,1,2
37,2,684.982344600382,0,1,2
7,13,3755.7642420616003,2,1,2
62,2,309.856210147596,0,0,0
33,8,2046.352989388771,3,1,2
21,9,1939.2891049693292,3,1,2
27,8,3057.696450852231,2,1,2
128,4,716.4980712843371,0,1,1
11,10,1926.5957810204043,3,1,2
10,3,583.890565721174,3,1,2
23,11,2979.498425874215,2,1,2
34,9,2045.7373926456792,3,1,2
0,10,2497.123039008893,3,1,2
108,8,1959.5158015269617,3,1,1
28,9,2593.9115455476413,2,0,0
49,10,3286.666122697615,3,1,2
2,1,90.6791797372624,3,0,0
53,11,3242.4240184262276,2,1,2
37,6,1605.1270861628368,3,1,2
5,15,3760.7261234896846,2,0,0
25,13,3641.183290040272,2,1,2
2,11,3251.965916079645,2,1,2
30,1,393.344039638527,3,0,0
2,10,2714.804550631596,2,1,2
10,12,3208.080004540643,2,1,2
21,14,3720.6092437329066,2,1,2
1,13,3452.611367507811,2,1,2
180,1,213.937701119516,0,0,3
87,10,2668.0028973986746,3,1,2
43,2,432.509748836958,0,1,2
28,11,3138.013695643909,2,1,2
6,10,2621.9272329293444,2,0,0
3,9,1946.0922959305328,3,1,2
39,6,2181.1269553122656,3,0,0
1,11,3191.9361778494685,2,1,2
28,12,2975.455912930911,2,1,2
4,10,2793.430121526199,2,0,0
105,4,1271.677799623506,3,1,1
53,4,1554.652619566877,3,1,2
57,10,2953.590714366117,3,1,2
132,2,603.745184133461,0,1,1
46,14,4629.272702673411,1,1,2
21,5,1510.614300470198,3,1,2
3,8,2411.0739212901067,3,1,2
11,6,1253.6482417394825,3,1,2
4,10,2785.778075756176,2,1,2
0,4,1169.2966463910961,3,1,2
5,16,4673.835040568574,4,1,2
8,7,2028.6946989165021,3,1,2
2,9,2212.7377580097,3,1,2
38,8,2302.621964173854,3,0,0
4,14,4347.6073401550575,2,1,2
9,7,2370.408643114274,3,1,2
78,9,2698.358846799414,3,1,2
53,5,776.0508525313442,0,1,2
26,8,1881.7141838720938,3,1,2
25,7,2174.42109948415,3,1,2
97,2,699.626241551063,0,1,1
9,1,150.015835601152,3,1,2
85,7,2337.241615174505,3,1,2
28,4,979.1471315178846,3,1,2
6,16,4973.376499551148,4,1,2
13,6,1469.4647530283644,3,1,2
10,10,2089.4694652323383,3,1,2
52,6,1338.0866387817593,3,1,2
8,9,2854.169395634197,2,1,2
4,8,2548.730882294312,2,1,2
17,5,1503.3571516124398,3,0,0
11,10,2853.351369215957,2,1,2
129,8,2027.2792624107883,3,1,1
6,6,1559.4720931202178,3,1,2
57,3,1183.475944678323,3,0,0
87,5,1664.39119099259,3,1,2
9,6,1986.311340075646,3,1,2
117,4,772.5632361862959,0,0,3
29,1,270.501377240361,3,0,0
26,10,2483.8095415587986,3,1,2
39,12,3343.7518600929657,2,1,2
25,11,2909.4543189582287,2,1,2
33,3,600.4746757163186,0,0,0
39,4,796.7125762312373,0,1,2
59,2,596.607797953628,0,1,2
24,11,3396.334276751947,2,1,2
21,14,3710.7760463486575,2,1,2
85,2,500.514286700171,0,0,0
89,6,1229.103101966836,3,1,2
27,3,448.34421868139157,3,1,2
54,3,1029.3892522785181,3,1,2
32,1,483.840950432166,0,1,2
59,2,595.242679533103,0,0,0
87,5,1153.9901721939068,3,1,2
9,3,851.4945062477279,3,1,2
1,11,3820.5058936279825,2,1,2
0,9,2199.5525036207096,3,1,2
41,7,1767.427566342675,3,1,2
53,1,285.077095210714,0,1,2
16,6,1793.874590690722,3,1,2
19,10,2188.929732166631,3,1,2
34,3,925.3323141305971,0,0,0
1,15,4295.252278285295,2,1,2
168,1,291.019437532151,0,0,3
137,4,932.41277981537,0,1,1
4,4,984.4438352423191,3,1,2
25,17,5395.235987701568,4,1,2
171,3,1228.402549419318,0,0,3
9,6,1599.408620972924,3,1,2
10,8,2324.620117952815,3,1,2
38,6,1220.8469651866556,3,1,2
23,10,2124.2330958639195,3,1,2
194,3,624.453333407752,0,1,1
2,7,1786.809736470529,3,1,2
22,13,3922.9881748273483,2,1,2
170,1,421.033896836818,0,0,3
78,11,2976.317955229395,2,1,2
26,17,3844.8220533942363,1,1,2
1,15,4443.867887477374,2,1,2
48,8,1502.6426981054096,3,1,2
34,13,3579.93141650574,2,1,2
9,11,3013.453370403171,2,1,2
28,1,102.327353037427,3,1,2
56,12,3228.4851617929908,2,1,2
69,7,2004.071489272164,3,1,2
16,11,2638.4441632297144,2,1,2
9,10,2702.856326079128,2,1,2
12,4,1199.728757538599,3,1,2
12,10,2690.5817749411676,2,1,2
9,16,4168.528316670674,1,1,2
32,8,2119.361891904509,3,1,2
2,14,3765.6977994164304,2,1,2
13,8,2179.42485310941,3,1,2
7,9,2567.8409835482335,2,1,2
3,6,1640.739724483236,3,0,0
9,13,2723.239104048691,2,1,2
10,8,2261.991621973702,3,1,2
64,4,1020.130235737695,3,1,2
27,8,2079.9304133379324,3,1,2
14,6,1797.3207536892753,3,1,2
131,2,413.60342708063064,0,0,3
51,8,2174.9355939443835,3,1,2
11,8,1771.5473546937965,3,1,2
47,8,2230.579474118214,3,1,2
1,11,2766.8725788318197,2,1,2
29,14,2823.86583406853,2,1,2
50,6,1497.9426795806608,3,1,2
137,1,214.047512947612,0,0,3
44,5,702.1707391552799,0,1,2
42,14,3373.419301799192,2,1,2
5,9,2415.9024126963063,3,1,2
24,4,736.3569787756664,3,0,0
27,3,979.6118446375781,3,1,2
25,2,622.370572356466,3,1,2
31,8,2145.886652760293,3,1,2
42,10,2718.6496729614682,3,1,2
95,2,551.474801183859,0,1,1
48,3,476.508691342667,0,1,2
83,3,1008.9234301052741,3,1,2
40,4,710.1718351435791,0,1,2
26,10,2344.053495550227,3,1,2
0,7,1971.431083602408,3,1,2
17,14,3952.9436778204667,2,1,2
19,14,4071.813925654062,2,1,2
119,3,767.47671835101,0,1,1
0,9,2532.827328605339,2,1,2
19,14,4153.478742146004,2,1,2
0,13,4623.648500762855,1,1,2
79,1,324.508622224204,0,0,0
65,7,2536.004472845401,3,1,2
8,16,4484.524137042828,1,1,2
46,7,2198.522065759346,3,1,2
12,4,1130.587278593539,3,1,2
14,12,3760.560187336996,2,1,2
33,7,2589.5784863522567,3,1,2
30,4,1400.338306111277,3,1,2
6,12,3610.4764958296482,2,1,2
25,12,3033.6391670587,2,1,2
59,4,1096.485875956259,3,0,0
5,14,4091.7025527683118,2,1,2
37,7,1931.8164032643708,3,1,2
69,2,824.3559636202281,0,1,2
2,13,3336.8656657942283,2,1,2
45,12,3359.262429412813,2,1,2
60,15,4008.8355965451506,2,1,2
15,2,561.053566191295,3,1,2
25,11,2062.4347236722324,3,1,2
19,10,2484.7719247368623,3,1,2
70,1,90.8987355741835,0,0,0
7,10,2341.0085020435135,3,1,2
8,4,1442.3793780658611,3,1,2
103,5,1356.053599542597,3,1,1
34,6,2421.128666399601,3,1,2
19,18,4046.3015746292704,1,1,2
81,2,867.832906431406,0,0,0
10,7,1997.005038553855,3,1,2
9,13,3547.136293079146,2,1,2
37,2,273.216364682958,0,1,2
18,10,3209.1301228771913,2,1,2
63,8,2455.4451192980196,3,0,0
11,13,2947.4108727394164,2,1,2
60,5,1318.50418619124,3,1,2
37,11,2598.4758093462196,2,1,2
5,14,4119.420309844483,2,1,2
8,5,1585.176893123747,3,1,2
111,5,1718.0244689351734,3,0,3
21,7,1576.6462729540074,3,1,2
9,3,1179.939273295933,3,0,0
22,5,1280.975404555309,3,0,0
173,2,296.086318225238,0,1,1
58,1,489.945231576074,0,1,2
17,14,3742.95627533291,2,1,2
5,9,2866.8150078357594,2,1,2
23,16,4516.996326565246,4,1,2
26,9,2213.8357301139026,3,1,2
29,8,2022.4535590681785,3,1,2
33,15,3322.8628103343335,2,1,2
52,8,2308.066952100958,3,1,2
123,4,1153.3371385233431,3,1,1
135,3,987.2457208430351,0,1,1
8,11,3116.1104256295125,2,1,2
5,10,3195.5676083810026,2,1,2
9,5,1316.021846509919,3,1,2
23,9,1985.007296313629,3,1,2
49,6,1804.162110065766,3,1,2
37,17,5506.809874604324,4,1,2
48,5,2118.455600540348,3,1,2
36,5,1420.280672581051,3,1,2
33,9,2267.150160182091,3,1,2
39,12,3844.5934596019392,2,1,2
73,6,1766.054262265521,3,1,2
82,5,1863.885547767121,3,1,2
25,8,2080.7167674750863,3,1,2
23,10,2825.266303543419,2,1,2
111,8,1927.3241676997259,3,1,1
60,2,564.468243509078,0,1,2
65,5,1231.5610209634683,3,0,0
25,6,1774.444732814555,3,1,2
41,14,3815.22222279914,2,1,2
23,9,3037.337144305395,2,1,2
63,6,1906.474186416584,3,1,2
15,3,551.632667924538,3,1,2
59,8,2635.3900296443353,3,1,2
44,4,774.760242840934,0,0,0
4,12,3451.317293546035,2,1,2
3,16,4157.474041099031,1,1,2
132,1,299.412711155238,0,1,1
41,11,2374.489284090827,3,1,2
6,6,1785.884324935811,3,1,2
8,7,1394.362556088462,3,1,2
43,9,2535.9410880391088,3,1,2
17,7,1761.4980537406768,3,1,2
20,8,2684.4978334125276,2,1,2
38,10,3107.798143256671,3,1,2
51,1,438.92056884727,0,1,2
27,9,2338.052634820636,3,1,2
2,13,3660.5440871972633,2,1,2
3,14,4272.4690984301415,2,1,2
69,6,1277.014345044247,3,1,2
38,14,4684.514799162889,1,1,2
2,6,1573.697845569681,3,1,2
89,1,177.734032940222,0,0,0
14,8,2157.990753382707,3,1,2
25,5,932.020946906073,3,1,2
9,12,3704.5166469006886,2,1,2
146,1,380.385512922251,0,0,3
53,2,401.72493578526803,0,0,0
19,6,1624.709573023765,3,0,0
10,17,4478.002688652782,1,1,2
2,12,3129.396154960585,2,1,2
0,8,1684.193919809128,3,1,2
173,1,56.6945939483664,0,0,3
141,1,286.912305799493,0,0,3
22,15,4443.03440822014,2,1,2
157,5,1587.6078324166929,0,1,1
4,9,2287.010106117544,3,1,2
55,3,966.617869066213,0,1,2
5,11,3224.794391016857,2,1,2
50,10,1657.6182819593835,3,0,0
4,6,2039.226475915813,3,1,2
37,1,147.531342090034,0,0,0
1,8,2877.185716340956,2,1,2
3,10,2886.3518972488187,2,1,2
45,8,2554.061964587043,3,1,2
83,8,2140.433169734595,3,1,2
3,14,4218.566251410789,2,1,2
13,16,4769.776224447772,4,1,2
9,8,1849.3253932792522,3,1,2
59,7,2170.347061951419,3,1,2
14,9,2677.3780154982032,2,1,2
3,7,2073.011402270259,3,1,2
180,2,567.295531823715,0,1,1
52,13,3756.264574667731,2,1,2
108,5,894.917298447976,0,1,1
22,3,1007.002948975217,3,1,2
96,4,1117.546553587025,3,1,1
17,15,4635.252389496933,1,1,2
1,11,2617.1611989243083,2,1,2
84,13,3449.875794841863,2,1,2
149,4,1356.359341172644,0,0,3
3,6,1198.648408798022,3,1,2
93,4,732.0299281064802,0,1,1
2,16,4313.142672793311,1,1,2
68,12,3028.4165372664124,2,1,2
20,12,3423.46211733932,2,1,2
42,10,2578.6493149641983,3,1,2
3,18,5286.941502876567,4,1,2
13,11,2927.432228425716,2,1,2
29,10,2343.22716585737,3,1,2
22,14,4230.822586026374,2,1,2
19,18,5605.941158375506,4,1,2
13,13,4355.104488532218,2,1,2
41,13,3591.537428192593,2,1,2
53,5,1519.277793941484,3,1,2
13,4,1045.137183308562,3,0,0
32,15,3724.0303243963576,2,1,2
100,1,402.96288756965,0,0,3
18,2,328.42830538574873,3,1,2
76,12,4046.5183148964325,2,1,2
47,9,1999.8308618702094,3,1,2
14,7,1450.118481716883,3,1,2
1,4,691.9024394004402,3,1,2
4,13,3454.3704430620387,2,1,2
135,2,682.207441520714,0,0,3
9,1,326.530487376881,3,1,2
17,8,2834.446413783603,2,1,2
46,4,987.0722932203025,0,1,2
31,9,2695.1362076338655,3,1,2
0,16,4318.400301407276,1,1,2
22,7,1955.558698978285,3,1,2
14,14,3318.5722168821767,2,1,2
5,8,1726.321282748368,3,1,2
1,15,4439.449453492721,2,1,2
3,18,4750.909079924069,4,1,2
42,12,3096.376963193883,2,1,2
8,10,2336.840944914381,3,1,2
4,16,4933.815573566059,4,1,2
8,5,1566.5986685328471,3,1,2
41,5,1049.4307125344853,3,1,2
103,5,783.7148317327908,0,1,1
19,11,3214.476515578261,2,1,2
39,12,4058.8456001820127,2,1,2
5,12,2615.8481419622167,2,1,2
4,13,4317.270767462016,2,1,2
30,2,868.385495936988,3,1,2
23,11,3236.164499402194,2,1,2
11,15,3950.869727593583,2,1,2
38,8,2468.171014733073,3,1,2
171,1,218.955598616141,0,0,3
58,3,957.122739466193,0,1,2
97,1,381.702683884246,0,1,1
2,16,4788.287290444194,4,1,2
22,4,637.2668034894398,3,0,0
114,6,1568.507819364066,3,1,1
124,3,1090.430744752023,3,0,3
19,13,4163.60995466213,2,1,2
65,8,2765.541156469973,3,1,2
6,6,1872.499374594157,3,1,2
30,12,3708.251105439122,2,1,2
25,12,3195.734839466366,2,1,2
24,9,2032.4658067623964,3,1,2
197,2,522.4114995450954,0,1,1
0,11,3024.673854320638,2,1,2
93,3,815.382182630676,0,1,1
92,8,2565.629520675234,3,1,1
0,13,3390.925717476928,2,1,2
0,8,2557.245674303123,2,1,2
26,5,1031.676478591828,3,1,2
1,16,3891.8380615993847,1,1,2
